order_id,product_id,order_date,amount
1986,45,2023-10-29,372.85
1249,11,2024-11-16,363.88
1169,49,2023-09-25,382.11
1219,12,2024-02-22,32.47
1548,36,2023-02-22,256.38
1550,10,2023-10-17,121.43
1620,48,2024-06-15,436.4
1865,38,2024-09-01,284.12
1903,29,2023-12-14,342.99
1939,9,2023-01-07,201.1
1981,31,2024-11-01,22.72
1939,10,2023-07-24,337.12
1683,39,2023-04-12,322.22
1339,23,2024-03-03,16.58
1334,39,2023-05-24,116.03
1328,44,2023-11-12,128.52
1547,31,2023-08-29,84.75
1164,18,2023-08-19,308.66
1825,10,2024-09-10,54.16
1889,39,2024-11-01,88.42
1046,15,2024-11-04,64.06
1716,13,2023-10-08,365.5
1085,2,2023-07-19,111.69
1909,43,2024-04-05,37.88
1909,32,2024-05-16,170.06
1794,18,2024-04-25,430.68
1668,31,2023-07-13,59.65
1751,5,2024-02-15,89.22
1138,41,2023-04-21,94.8
1006,44,2024-10-20,424.05
1889,3,2024-05-21,305.43
1846,7,2024-10-23,448.06
1111,6,2023-10-14,465.88
1296,22,2023-02-13,236.73
1547,12,2024-04-13,194.16
1166,18,2024-11-17,363.39
1103,43,2024-03-01,12.9
1559,8,2024-11-16,208.17
1117,29,2024-02-14,139.98
1606,39,2024-10-06,456.72
1369,14,2023-12-18,399.25
1644,35,2024-01-16,388.66
1479,48,2024-02-08,186.7
1840,12,2024-11-16,42.2
1677,9,2023-04-15,410.02
1604,1,2024-07-25,234.86
1796,43,2024-11-15,377.72
1681,25,2023-12-24,124.62
1852,22,2024-12-29,230.91
1923,3,2023-11-15,112.01
1653,45,2024-12-20,239.39
1098,16,2024-03-31,200.11
1332,11,2023-05-10,290.22
1216,16,2023-10-09,377.89
1835,13,2023-11-26,429.88
1076,13,2024-10-26,486.43
1197,48,2024-03-13,210.65
1505,39,2023-06-02,229.22
1465,20,2023-06-27,121.55
1834,17,2024-06-09,258.25
1849,32,2024-06-07,242.68
1436,19,2023-05-11,375.77
1586,13,2023-11-08,10.68
1640,23,2023-10-08,449.19
1007,47,2024-10-27,234.39
1084,27,2023-08-11,172.44
1012,25,2024-09-06,321.04
1947,5,2023-03-11,262.1
1576,6,2024-09-17,445.75
1520,38,2024-06-24,148.47
1253,30,2023-12-17,383.27
1714,10,2024-11-12,343.97
1160,47,2024-07-17,12.13
1629,15,2023-09-21,134.43
1881,41,2024-11-03,48.54
1425,9,2024-03-05,451.05
1435,14,2023-10-13,169.25
1295,33,2024-10-28,480.13
1299,43,2024-06-20,388.96
1695,28,2024-05-15,168.35
1339,34,2024-07-19,342.25
1517,5,2023-12-11,153.42
1985,18,2024-12-11,343.04
1700,20,2023-11-11,65.0
1956,29,2024-07-20,39.08
1388,9,2023-11-30,342.08
1116,39,2023-05-22,498.06
1563,1,2024-08-22,321.68
1530,19,2023-04-11,23.81
1368,29,2024-10-26,199.09
1051,42,2023-06-12,170.39
1552,14,2024-05-31,453.08
1652,45,2024-03-24,95.01
1540,13,2023-04-03,486.41
1636,24,2024-11-08,217.07
1006,31,2023-08-13,243.36
1209,43,2024-11-27,138.64
1506,6,2023-09-24,462.53
1912,29,2024-06-09,106.16
1942,20,2024-09-08,317.62
1652,28,2024-01-30,272.94
1362,19,2023-10-17,241.39
1577,2,2024-05-02,422.93
1117,4,2023-01-31,464.23
1931,29,2023-02-22,384.35
1274,19,2024-08-15,15.88
1321,11,2024-01-25,412.03
1968,11,2023-09-26,217.81
1712,1,2024-03-23,176.69
1865,32,2023-12-01,164.18
1156,40,2023-03-02,27.91
1397,37,2024-06-21,115.36
1718,37,2023-07-28,158.66
1521,29,2024-10-12,439.77
1849,24,2024-03-13,338.88
1977,24,2023-12-23,356.6
1429,28,2023-10-20,369.31
1508,13,2023-02-07,354.81
1427,36,2023-04-15,180.04
1921,8,2024-05-13,52.62
1458,28,2023-11-26,82.04
1351,9,2023-12-06,122.53
1665,28,2024-06-15,126.15
1113,30,2023-01-29,82.07
1932,24,2024-08-24,117.21
1565,27,2024-02-23,223.52
1844,42,2023-12-26,257.26
1638,17,2023-07-05,180.64
1883,37,2023-03-02,131.04
1831,3,2024-12-15,178.37
1313,38,2023-04-27,357.65
1718,12,2024-07-09,387.07
1369,39,2023-03-17,61.59
1282,10,2024-05-01,281.33
1317,22,2024-06-11,127.92
1133,5,2024-10-18,51.32
1046,49,2023-08-30,320.08
1859,15,2023-01-11,110.88
1002,40,2024-06-19,103.46
1013,25,2023-01-09,91.61
1965,34,2023-08-16,195.03
1475,44,2024-11-26,294.46
1903,23,2024-06-22,448.93
1875,45,2023-10-17,130.36
1908,13,2024-03-09,151.51
1533,6,2024-05-18,368.0
1737,48,2024-04-25,276.23
1462,13,2024-07-29,286.59
1638,18,2024-02-19,253.52
1248,16,2023-05-08,47.37
1239,39,2023-03-30,276.02
1206,43,2024-11-23,205.72
1940,2,2023-05-15,100.51
1069,41,2023-11-03,35.37
1682,17,2024-09-09,338.91
1334,28,2023-09-23,105.98
1099,1,2024-10-21,135.17
1794,16,2024-10-01,377.95
1323,42,2024-09-22,222.61
1658,37,2023-05-30,152.85
1916,22,2023-05-31,61.78
1033,3,2023-02-12,375.13
1948,43,2024-06-30,272.35
1494,20,2023-09-16,332.96
1850,12,2023-07-08,153.62
1374,22,2024-06-04,53.62
1773,47,2023-02-15,286.47
1955,46,2023-07-12,472.29
1831,31,2023-08-01,137.11
1924,31,2024-07-11,70.32
1020,6,2023-04-17,208.73
1162,48,2024-05-04,328.33
1344,23,2024-06-15,186.75
1421,49,2023-05-08,340.16
1274,39,2023-01-19,55.79
1514,22,2024-05-04,329.21
1917,27,2024-06-26,380.2
1268,15,2023-05-25,364.87
1113,3,2023-05-20,474.88
1092,2,2023-10-19,498.93
1064,32,2023-04-18,355.95
1071,24,2023-07-08,453.26
1890,36,2023-04-15,118.34
1708,6,2023-05-24,116.09
1612,35,2024-11-16,415.81
1628,34,2024-07-15,268.81
1037,16,2023-06-15,392.56
1783,34,2023-06-26,236.02
1674,5,2023-12-28,442.17
1622,44,2023-06-27,152.32
1282,48,2023-03-07,302.33
1064,5,2024-10-25,206.61
1893,10,2024-09-07,117.19
1619,16,2023-12-17,377.51
1629,40,2023-12-10,411.93
1416,49,2024-03-24,377.23
1968,7,2023-11-23,29.72
1974,37,2023-07-03,56.45
1099,32,2023-03-07,460.97
1793,36,2024-05-31,275.35
1655,44,2023-08-03,386.47
1121,21,2024-07-25,134.46
1791,12,2023-05-23,350.42
1213,17,2024-10-23,183.85
1860,14,2023-01-29,379.3
1437,32,2023-01-05,273.54
1615,46,2024-12-09,283.18
1426,49,2024-03-11,74.53
1842,3,2023-12-16,31.74
1935,12,2024-03-23,492.08
1957,26,2023-06-01,72.25
1482,25,2024-05-29,327.98
1327,4,2024-09-03,204.79
1787,21,2023-05-27,80.86
1593,22,2023-03-13,255.14
1137,11,2023-10-25,106.24
1506,48,2024-04-07,374.76
1999,43,2024-11-19,421.22
1554,8,2024-09-01,152.22
1318,35,2023-04-13,318.17
1778,3,2024-05-03,451.46
1824,19,2024-05-28,430.31
1860,17,2024-07-05,319.76
1688,29,2023-02-03,18.16
1215,28,2023-11-02,461.51
1479,3,2023-04-26,271.3
1887,1,2023-05-16,29.99
1893,30,2023-06-12,126.12
1281,13,2023-11-29,219.85
1023,26,2024-03-14,242.14
1809,13,2023-01-26,14.26
1927,35,2024-07-13,459.77
1323,42,2024-09-05,249.51
1405,21,2023-02-01,167.79
1936,49,2024-12-30,71.94
1627,30,2023-06-02,353.88
1456,1,2023-08-15,181.75
1816,16,2024-09-01,397.85
1320,41,2023-04-02,304.14
1729,32,2024-06-11,205.14
1332,3,2023-12-19,54.55
1366,34,2024-03-26,21.3
1466,34,2023-11-10,340.1
1857,50,2024-04-19,110.28
1333,43,2023-06-19,427.06
1657,22,2024-09-09,115.19
1104,11,2023-09-18,35.68
1236,27,2023-04-08,83.42
1025,12,2024-10-28,459.33
1797,20,2024-09-27,123.71
1280,13,2024-07-05,244.08
1919,26,2024-01-05,221.79
1258,8,2024-07-21,107.47
1528,5,2023-03-06,21.51
1267,7,2023-04-06,372.41
1936,4,2024-10-16,253.98
1638,28,2023-05-06,121.17
1072,35,2023-11-15,260.31
1419,8,2023-06-12,147.82
1546,14,2024-11-06,53.05
1973,23,2023-12-12,372.42
1912,13,2024-01-15,200.86
1867,42,2024-05-30,470.78
1274,14,2024-05-14,136.1
1239,12,2023-01-03,358.26
1520,25,2024-06-11,302.01
1582,44,2023-03-18,251.0
1358,46,2024-09-07,327.31
1084,24,2024-02-14,368.68
1873,19,2024-02-17,384.5
1905,29,2023-05-28,442.31
1722,13,2023-02-27,424.02
1941,25,2024-03-05,490.41
1153,30,2023-06-14,180.24
1986,13,2024-10-27,29.76
1917,18,2024-03-12,449.44
1068,2,2024-05-24,341.03
1878,46,2023-06-26,495.71
1346,18,2024-04-06,180.02
1103,25,2024-05-27,228.89
1859,45,2024-03-15,410.74
1589,27,2023-10-24,383.85
1394,41,2023-08-07,362.26
1285,27,2023-04-14,199.69
1312,35,2023-07-20,46.69
1301,21,2024-05-16,80.49
1495,28,2023-07-05,139.88
1698,20,2024-09-10,227.1
1167,38,2023-08-16,316.26
1789,25,2023-11-03,264.15
1863,13,2023-10-27,178.7
1072,6,2023-09-05,171.37
1961,22,2023-10-12,40.49
1632,35,2023-12-26,498.88
1245,6,2024-04-07,236.02
1263,43,2024-11-29,264.69
1788,14,2023-11-17,401.07
1949,47,2024-12-17,190.03
1860,40,2024-08-06,280.74
1969,12,2024-11-01,242.7
1591,36,2023-11-23,97.99
1578,49,2024-01-29,194.66
1026,13,2023-08-04,71.8
1471,44,2023-08-02,122.5
1024,39,2023-07-10,69.13
1936,22,2023-06-30,365.93
1911,15,2024-10-28,89.5
1098,12,2023-10-04,247.64
1468,7,2023-01-12,108.22
1866,13,2023-11-06,86.15
1673,5,2023-10-20,147.62
1835,37,2024-06-22,26.89
1135,18,2023-03-10,130.92
1855,14,2023-10-31,99.19
1563,39,2024-03-22,118.13
1810,24,2023-08-18,338.47
1433,20,2024-12-11,251.44
1608,21,2024-02-03,110.89
1092,18,2023-03-12,442.28
1066,3,2023-02-27,35.01
1029,27,2024-11-06,445.41
1065,25,2023-02-23,207.87
1854,26,2023-01-01,50.39
1036,17,2023-06-28,271.74
1675,3,2024-02-15,438.85
1241,40,2024-04-24,479.37
1037,1,2023-06-26,156.62
1522,18,2024-12-29,437.27
1030,46,2023-05-20,289.79
1381,25,2023-02-04,220.33
1377,42,2023-06-03,10.69
1002,32,2024-10-05,209.89
1323,30,2024-08-27,229.07
1929,24,2024-08-18,154.04
1981,3,2023-05-13,377.24
1983,2,2023-11-11,93.01
1200,22,2023-03-13,176.99
1547,14,2023-11-15,159.94
1989,3,2023-11-30,158.5
1300,23,2023-10-12,304.88
1205,17,2024-10-27,103.68
1796,31,2023-07-01,349.58
1413,44,2023-08-29,209.6
1156,37,2023-09-24,205.51
1933,2,2024-05-28,73.91
1582,49,2023-01-31,333.09
1769,16,2023-11-18,368.47
1551,33,2023-12-05,416.23
1123,37,2023-10-04,348.89
1647,27,2023-05-17,433.48
1126,26,2023-01-05,268.24
1862,20,2024-11-24,23.99
1441,44,2023-04-14,282.18
1180,37,2023-04-11,487.84
1894,31,2023-02-04,313.42
1526,41,2023-12-28,240.23
1966,18,2024-03-15,123.41
1482,47,2024-11-11,323.6
1651,23,2024-04-11,355.57
1070,50,2023-09-03,29.91
1863,33,2024-07-05,377.24
1654,49,2023-08-30,117.23
1546,47,2024-08-13,474.57
1564,23,2024-12-07,80.69
1045,26,2023-12-26,329.03
1958,25,2023-11-23,98.83
1040,28,2024-01-16,245.99
1912,41,2024-07-02,368.65
1562,37,2024-09-04,282.68
1149,27,2024-11-09,217.41
1142,5,2024-04-16,392.77
1569,17,2023-05-24,34.23
1199,2,2024-12-03,81.18
1797,27,2024-07-26,114.02
1692,27,2023-03-27,336.65
1966,43,2023-06-16,275.99
1965,25,2023-10-03,450.45
1080,19,2024-10-17,464.44
1210,7,2024-02-24,117.2
1479,24,2024-03-04,189.17
1454,6,2023-05-25,435.36
1113,19,2024-12-25,495.54
1951,18,2024-02-07,454.55
1193,9,2023-01-25,111.73
1513,48,2023-08-20,69.2
1358,11,2024-05-14,37.52
1829,21,2023-05-30,39.66
1863,24,2023-01-19,355.56
1409,28,2023-07-25,123.56
1417,31,2023-09-16,242.39
1439,8,2024-10-09,166.03
1276,15,2023-12-22,59.64
1470,6,2024-08-21,58.14
1000,23,2023-02-13,272.59
1535,4,2024-06-28,204.51
1738,27,2024-09-03,143.31
1427,21,2024-05-14,278.83
1337,17,2024-12-02,180.6
1196,31,2024-06-20,271.09
1292,28,2024-10-24,429.55
1935,32,2023-04-26,386.99
1932,1,2023-05-18,100.03
1117,17,2024-08-15,169.84
1993,18,2023-07-04,433.86
1874,16,2024-04-09,392.7
1491,31,2023-02-15,406.82
1715,28,2024-02-14,130.11
1201,28,2023-06-05,298.34
1266,30,2024-11-25,388.97
1078,33,2023-08-02,272.71
1624,5,2024-06-08,386.3
1664,2,2024-02-06,264.03
1804,32,2024-08-26,96.32
1068,50,2024-05-15,268.11
1471,45,2024-01-19,472.7
1441,21,2024-12-30,400.99
1053,12,2023-07-18,475.76
1064,1,2024-05-25,349.7
1462,27,2024-10-25,172.04
1111,36,2023-11-07,23.37
1413,30,2024-07-14,482.42
1700,43,2023-04-22,130.9
1412,12,2024-02-08,323.15
1556,16,2023-08-25,380.34
1899,4,2024-02-14,176.31
1773,29,2024-09-22,495.99
1145,37,2024-12-23,363.47
1632,47,2024-04-14,54.87
1014,43,2023-04-14,143.65
1003,4,2024-10-28,36.48
1100,44,2023-08-18,71.45
1655,35,2023-12-04,481.84
1552,49,2024-11-27,302.95
1639,43,2024-10-03,274.56
1959,44,2024-11-15,441.54
1602,40,2023-08-26,85.07
1546,3,2023-01-15,483.35
1187,22,2024-08-10,420.94
1229,30,2023-05-12,76.33
1068,22,2023-03-25,412.96
1686,42,2023-12-12,148.03
1964,42,2024-02-02,95.54
1399,1,2024-11-19,293.08
1446,10,2023-11-20,67.6
1557,14,2024-08-03,245.92
1587,47,2023-04-04,199.0
1701,24,2023-02-09,96.85
1723,28,2023-06-27,445.89
1075,3,2023-07-26,119.98
1645,48,2024-07-13,73.94
1579,29,2024-09-15,333.6
1342,46,2024-10-10,83.0
1543,3,2024-01-16,50.97
1296,45,2024-02-14,248.79
1171,25,2023-04-24,394.05
1802,48,2024-12-04,385.27
1441,28,2023-10-06,10.23
1316,48,2023-03-30,173.84
1761,23,2024-07-06,416.77
1855,20,2024-08-18,23.41
1146,31,2024-03-27,129.59
1168,1,2023-08-04,107.5
1823,26,2023-06-27,247.49
1250,45,2024-07-31,247.86
1662,40,2024-02-09,368.81
1983,27,2023-01-28,267.82
1858,49,2023-04-09,25.79
1408,33,2024-06-12,405.67
1604,20,2024-05-15,166.3
1990,29,2024-04-12,299.88
1601,6,2024-08-27,180.15
1175,10,2024-03-19,481.04
1328,45,2023-04-29,405.27
1589,2,2024-02-05,131.95
1509,3,2024-07-08,139.01
1384,38,2024-09-06,329.19
1978,47,2024-12-06,434.53
1448,28,2024-12-29,376.24
1026,50,2024-03-17,427.25
1868,39,2024-09-12,317.51
1052,30,2024-05-23,303.9
1589,26,2024-05-12,431.3
1176,31,2023-09-07,453.91
1625,43,2024-05-14,90.04
1177,26,2023-08-19,115.14
1323,24,2024-10-01,378.54
1463,17,2023-01-14,411.31
1964,30,2024-07-13,120.09
1940,11,2023-07-11,186.24
1911,42,2024-01-04,271.97
1084,3,2023-02-11,471.62
1292,14,2023-09-04,373.9
1603,15,2024-03-11,29.48
1700,19,2023-01-15,401.65
1473,47,2023-06-14,374.04
1511,9,2024-07-15,197.16
1565,50,2023-09-10,414.64
1035,38,2024-07-21,148.36
1899,6,2023-01-26,330.24
1293,28,2023-02-21,449.75
1139,49,2024-12-25,92.55
1259,39,2023-02-01,55.58
1188,30,2023-12-26,204.36
1024,43,2024-09-19,213.97
1188,2,2023-10-16,396.97
1106,8,2024-03-26,387.08
1780,3,2024-10-15,278.03
1828,43,2023-10-22,391.37
1082,43,2024-01-10,153.91
1886,49,2023-11-17,236.61
1919,10,2023-01-23,57.72
1790,2,2024-03-16,188.87
1868,39,2024-07-13,46.64
1591,22,2024-02-02,152.99
1221,23,2023-03-31,242.18
1128,50,2024-01-20,43.28
1164,13,2023-08-01,324.99
1800,27,2024-07-05,345.73
1571,7,2024-09-02,288.69
1477,30,2024-07-21,65.11
1657,37,2023-10-19,291.72
1095,50,2024-07-23,278.02
1646,7,2024-02-02,256.26
1452,29,2024-11-17,33.82
1191,49,2024-02-20,71.32
1223,28,2023-08-26,54.46
1398,3,2024-03-27,149.29
1157,24,2023-07-08,389.91
1195,5,2024-03-15,284.81
1169,34,2024-09-11,291.57
1301,42,2024-09-04,86.65
1353,5,2024-04-25,27.68
1462,18,2024-04-21,202.15
1948,31,2024-08-13,318.6
1327,2,2024-08-26,145.16
1567,48,2024-12-10,71.05
1452,31,2024-02-27,123.72
1018,13,2024-10-22,89.27
1405,48,2024-02-15,139.51
1797,14,2023-10-08,239.98
1790,36,2024-10-06,315.12
1308,36,2023-07-12,33.48
1620,38,2024-06-05,145.63
1011,37,2023-02-03,343.56
1557,44,2024-08-02,153.78
1997,18,2024-11-01,452.57
1338,2,2023-11-17,238.83
1803,48,2024-12-19,499.79
1853,44,2023-05-29,207.93
1859,10,2023-12-31,129.51
1694,2,2023-09-10,367.47
1748,42,2023-11-15,269.7
1443,29,2023-12-08,487.98
1744,32,2023-11-25,494.62
1782,21,2023-10-28,368.21
1834,5,2023-01-24,128.76
1626,48,2023-07-19,410.26
1962,25,2024-11-13,446.7
1096,10,2024-05-08,107.42
1413,21,2024-06-21,40.48
1653,37,2023-05-16,155.77
1050,21,2023-02-13,187.85
1915,33,2024-03-08,433.91
1228,11,2024-07-09,231.72
1354,1,2023-02-05,314.5
1478,30,2024-03-31,85.09
1745,27,2023-08-25,17.41
1384,47,2024-03-14,371.95
1309,31,2024-08-10,496.9
1375,31,2023-01-22,473.9
1596,25,2024-04-04,254.92
1237,26,2024-01-09,66.55
1676,3,2023-02-15,151.25
1247,8,2023-09-11,423.54
1018,19,2024-08-19,137.96
1035,22,2023-08-19,102.75
1603,3,2024-05-13,441.36
1741,45,2024-09-22,219.0
1006,6,2024-10-04,325.19
1292,12,2023-06-09,334.41
1500,42,2023-11-17,126.02
1638,31,2024-07-14,247.3
1359,39,2024-03-24,94.07
1091,19,2024-02-13,217.45
1004,3,2023-10-24,89.22
1151,10,2024-11-30,364.5
1020,23,2024-04-20,241.36
1284,19,2024-07-07,178.69
1399,20,2024-07-24,314.14
1148,7,2024-05-15,131.0
1854,25,2024-10-21,362.08
1285,36,2024-05-18,162.93
1510,6,2024-08-13,436.05
1474,30,2024-07-26,282.38
1190,9,2024-12-30,126.64
1932,17,2024-05-24,117.8
1392,35,2024-05-01,272.88
1248,12,2024-05-08,400.01
1724,14,2023-06-14,185.05
1686,21,2023-04-11,284.43
1918,3,2023-11-25,224.68
1483,8,2024-02-03,385.98
1223,36,2024-10-03,460.86
1820,28,2024-09-25,437.34
1598,5,2024-12-29,464.59
1881,31,2024-10-08,375.45
1720,7,2023-01-06,311.86
1706,17,2023-01-18,221.4
1070,7,2023-12-03,226.48
1385,38,2023-12-17,218.01
1020,50,2024-10-16,481.78
1077,4,2024-11-26,437.39
1774,3,2024-05-28,150.35
1655,34,2023-06-23,204.63
1579,23,2023-10-22,44.82
1789,38,2024-12-30,143.92
1700,41,2023-02-03,52.36
1518,33,2024-10-28,37.06
1583,6,2024-10-02,87.09
1612,40,2024-04-16,60.98
1849,29,2024-05-18,308.96
1871,48,2024-03-29,306.09
1492,33,2023-11-08,90.95
1662,44,2024-11-30,246.07
1230,15,2023-10-06,451.63
1771,40,2023-01-08,419.61
1989,17,2023-09-13,370.24
1514,47,2023-04-06,270.62
1225,34,2023-06-13,154.62
1826,6,2024-01-21,462.98
1296,31,2024-03-24,72.58
1338,15,2024-10-20,34.06
1038,39,2023-12-18,337.07
1972,27,2023-12-17,80.52
1397,9,2024-06-22,228.3
1994,16,2023-08-13,243.05
1978,36,2024-05-22,154.61
1973,12,2023-09-04,137.19
1343,19,2023-04-30,52.52
1250,8,2024-03-01,104.95
1771,38,2023-04-25,32.95
1358,39,2023-04-01,207.69
1810,18,2023-11-01,186.24
1843,39,2023-04-04,111.66
1380,2,2023-01-16,212.04
1360,45,2023-04-17,41.84
1122,5,2023-12-12,302.64
1058,40,2024-10-16,280.76
1056,16,2023-10-22,242.47
1221,8,2023-04-07,22.38
1015,45,2023-09-01,179.87
1965,25,2023-06-26,285.73
1834,6,2023-05-19,426.88
1311,5,2023-04-22,358.85
1964,7,2024-02-11,452.05
1547,3,2023-10-30,288.8
1640,15,2024-05-05,239.73
1878,12,2024-06-20,341.62
1078,11,2023-01-13,282.5
1782,19,2024-01-18,306.81
1477,20,2024-10-23,265.19
1839,16,2023-07-21,250.56
1090,45,2024-10-06,395.01
1675,27,2023-01-05,290.53
1090,41,2023-09-08,476.93
1563,14,2023-04-25,493.62
1807,27,2024-12-18,120.52
1396,8,2024-10-31,109.29
1756,16,2024-07-09,27.34
1540,39,2023-03-26,175.49
1192,37,2024-10-13,250.31
1689,36,2023-02-12,231.97
1883,50,2023-05-18,451.67
1361,15,2023-02-10,281.47
1561,28,2023-12-21,14.04
1068,23,2024-11-14,356.35
1889,19,2023-01-02,267.58
1232,32,2023-04-27,55.85
1455,18,2024-05-19,485.77
1413,29,2023-02-17,240.2
1823,42,2024-04-29,319.59
1791,10,2023-05-01,282.39
1754,33,2024-07-03,275.71
1469,5,2023-06-07,290.3
1352,21,2024-05-20,407.6
1236,50,2023-01-12,225.29
1124,6,2024-05-05,379.01
1223,4,2023-06-10,257.12
1503,5,2023-03-31,79.13
1369,5,2024-04-25,44.42
1201,22,2023-01-18,194.29
1700,35,2023-12-16,25.99
1451,31,2024-11-25,457.6
1814,45,2024-11-20,438.84
1998,45,2023-01-25,253.77
1114,37,2023-05-29,424.13
1406,12,2023-12-10,359.15
1948,20,2024-02-12,217.77
1010,41,2024-09-21,242.68
1203,28,2023-06-20,261.81
1807,32,2023-10-29,460.09
1937,28,2024-02-29,230.27
1221,32,2024-03-24,365.18
1544,41,2023-10-31,104.33
1811,50,2024-11-11,472.6
1563,7,2023-11-29,382.43
1764,29,2024-12-30,264.18
1167,26,2024-01-02,467.45
1318,35,2024-01-12,458.62
1402,33,2023-10-03,487.47
1306,4,2023-12-26,248.59
1565,10,2024-11-12,259.02
1855,11,2024-04-03,402.67
1695,35,2024-05-25,73.49
1361,4,2023-08-31,499.24
1273,36,2024-09-24,461.17
1525,11,2023-09-14,88.76
1583,9,2024-06-06,236.55
1969,48,2024-04-24,464.5
1244,48,2024-12-09,428.82
1643,7,2024-04-04,465.44
1069,39,2023-09-11,377.28
1534,45,2024-07-13,188.98
1567,48,2024-08-11,151.64
1650,33,2024-09-25,423.43
1208,34,2024-05-27,166.24
1417,32,2024-09-01,156.26
1030,1,2024-06-21,120.24
1061,3,2024-09-30,405.52
1419,47,2024-02-17,424.62
1759,10,2023-12-16,363.93
1806,22,2023-11-28,51.09
1535,50,2024-12-10,14.01
1487,12,2023-11-19,94.17
1695,8,2024-02-01,318.45
1723,33,2023-05-08,388.79
1382,16,2023-01-07,163.77
1188,46,2024-03-16,172.44
1721,32,2023-08-30,376.01
1486,14,2024-09-04,35.68
1643,13,2024-09-29,153.13
1718,16,2024-10-07,267.01
1670,3,2024-11-11,230.39
1927,40,2023-02-28,474.22
1005,18,2023-03-30,78.96
1986,30,2023-10-30,433.58
1370,47,2024-11-23,316.09
1185,44,2023-07-02,452.37
1132,46,2023-10-11,55.27
1908,20,2024-12-22,297.18
1646,48,2023-01-01,219.26
1508,39,2023-12-17,428.79
1649,40,2024-12-08,201.39
1882,23,2023-05-24,126.65
1294,48,2024-11-23,432.13
1195,47,2023-02-15,144.97
1437,19,2023-01-02,296.47
1221,18,2024-07-30,32.69
1772,50,2024-02-29,342.9
1696,1,2024-04-29,372.82
1778,29,2024-12-08,476.82
1324,19,2024-01-21,208.06
1179,31,2023-03-05,132.6
1790,19,2024-12-14,326.71
1063,43,2024-05-10,349.63
1893,19,2023-03-06,342.62
1766,35,2023-09-18,375.77
1832,42,2024-08-14,388.06
1896,21,2024-04-08,148.72
1784,1,2023-04-15,81.46
1489,41,2024-08-05,102.91
1068,49,2023-02-15,164.22
1749,24,2023-07-08,455.33
1173,5,2024-10-24,232.18
1555,15,2024-06-15,243.95
1322,40,2024-07-23,389.24
1751,28,2023-12-07,95.83
1466,36,2023-08-28,154.08
1990,44,2024-02-15,182.62
1993,35,2023-05-05,239.83
1288,2,2023-04-11,89.55
1072,46,2024-10-25,455.07
1643,34,2023-10-21,393.8
1788,9,2024-01-20,186.41
1611,2,2023-04-26,462.96
1192,50,2023-02-24,334.36
1517,5,2024-09-17,390.12
1749,35,2023-10-15,403.79
1151,45,2023-06-10,171.99
1315,22,2024-08-16,93.76
1439,8,2024-02-17,426.35
1277,12,2024-04-16,35.93
1286,35,2024-03-10,459.58
1097,45,2023-02-25,74.08
1232,44,2023-04-07,376.34
1352,40,2023-02-01,74.92
1712,8,2024-09-27,132.03
1475,28,2023-06-06,83.44
1490,46,2023-06-13,289.37
1265,24,2024-02-14,79.99
1555,20,2024-07-06,163.27
1564,12,2023-01-14,158.62
1495,31,2024-08-11,195.08
1254,18,2023-05-28,43.48
1770,23,2023-05-29,474.9
1706,6,2024-06-23,95.89
1021,12,2023-09-21,54.43
1369,47,2023-05-05,264.92
1559,18,2024-05-10,424.49
1396,3,2024-09-20,370.07
1580,8,2024-02-19,46.98
1287,23,2023-09-27,389.72
1788,38,2023-05-30,359.75
1709,2,2024-11-24,51.15
1656,5,2024-09-19,346.03
1408,20,2024-03-31,374.06
1860,48,2023-12-11,108.33
1309,25,2024-09-09,98.49
1275,24,2023-11-01,460.6
1539,44,2023-12-30,150.59
1078,10,2024-02-16,481.23
1628,46,2023-01-22,242.72
1020,24,2023-06-28,183.86
1111,39,2023-06-12,482.23
1595,17,2023-11-01,99.08
1968,25,2023-07-12,463.24
1856,25,2024-10-18,175.46
1761,15,2024-05-30,305.4
1422,12,2024-03-12,291.69
1174,36,2024-11-17,496.06
1499,43,2023-12-15,194.18
1032,6,2023-10-07,102.81
1177,11,2024-12-01,378.68
1651,36,2024-03-26,202.85
1595,20,2023-02-21,354.06
1003,2,2023-05-03,211.26
1948,45,2024-01-25,291.87
1239,37,2023-11-23,372.32
1617,40,2024-11-26,168.75
1136,15,2024-09-04,36.59
1279,8,2023-06-09,409.88
1139,4,2024-12-19,117.6
1913,11,2024-11-06,156.93
1853,18,2024-09-15,116.03
1980,3,2023-09-24,267.19
1407,25,2023-02-12,152.98
1551,29,2024-04-26,412.41
1340,9,2024-12-06,497.83
1398,26,2024-06-15,52.61
1821,12,2023-08-14,461.07
1831,22,2024-03-13,10.68
1572,35,2024-01-20,133.84
1025,47,2023-02-18,336.87
1237,21,2023-09-16,374.01
1440,27,2023-03-24,415.03
1765,28,2023-09-03,330.01
1558,14,2024-06-02,173.53
1428,10,2023-06-19,72.79
1939,1,2024-12-13,57.49
1670,34,2023-03-07,324.87
1033,7,2024-01-13,42.1
1379,20,2024-04-09,188.52
1922,30,2023-03-10,140.48
1364,14,2024-01-06,201.51
1576,49,2024-01-11,101.44
1967,9,2023-08-07,382.56
1313,34,2023-10-28,398.35
1201,22,2024-10-25,93.38
1859,23,2024-04-25,49.65
1269,26,2024-05-30,495.68
1079,4,2024-12-05,275.27
1276,10,2023-02-08,322.83
1253,5,2023-07-27,243.6
1730,4,2024-11-02,302.84
